id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,humor_rating,humor_mechanism,humor_target
tweet2910,"- Papa anoche tuve mi primera experiencia sexual
- Ese es mi hijo, siéntese para que me platique 
- Es que no me puedo sentar",1,1,1,2,1,0,0,2,unmasking,lgbt
tweet2916,"a un borracho lo para la poli y le muestra el alcolimetro q pone 3,45 y el borracho dice:las cuatro menos cuarto¡ mi mujer me mata¡ #chistes",1,0,1,1,0,1,2,3.4,misunderstanding,substance use
tweet2922,"Como cuando vas a un restaurante caro y empiezas a leer en árabe de derecha a izquierda, primero el precio y luego el platillo.",1,1,0,2,2,0,0,2.5,reference,self-deprecating; social status
tweet2931,"Que bonito día, voy a hacer una pendejada para arruinarlo a la verga. 

—Yo, todos los días.",1,1,3,1,0,0,0,1.25,irony,self-deprecating
tweet2935,When se cae #Whatsapp pero no te importa porque nadie ye habla :(,1,2,0,1,1,1,0,3,embarrassment,self-deprecating
tweet2949,"—Disculpe, joven, ¿Cuánto cuesta esto?  
—Jajajá no señora, yo no trabajo aquí.  
—Ay qué pena, disculpe. 
 —Descuide, vieja pendeja. #XD",1,1,4,0,0,0,0,1,insults,age
tweet2970,"Una mujer le pregunta a su marido:
Con cuantas mujeres has dormido?
-El le responde: ""contigo nada más! Porque con las otras no me da sueño""",1,1,3,0,4,2,0,2.555555556,embarrassment,women
tweet2984,Me voy a dormir porque los Testigos de Jehová no se van atender sólos mañana.,1,0,3,2,0,0,0,1.4,absurd,religion
tweet3004,"¿En que se parece un hombre a un cajero?

En que si no te da dinero no sirve para nada.

#Chistes #Humor #Anecdot...",1,0,3,2,0,0,0,1.4,analogy,men
tweet3007,"-Cariño, te veo mejor! -¿Pero cómo? ¡Si estoy más gorda! -Pues eso, que te veo mejor... #chistes",1,1,1,2,0,1,0,2.25,misunderstanding,body shaming; women
tweet3015,"Judas no era tan traidor si lo comparas con esas personas que empiezan a ver una serie contigo, y después se ponen a ver capítulos sin ti.",1,2,1,1,1,0,0,2,analogy,religion
tweet3024,"Hijo, ¿Reprobaste? Sí, YOLO!... ¿YOLO? Sí, yolo de la tlisteza JAJAJAJÁ! ¡Maldito chino, por eso te adoptamos! JÁ! ¡Lo sé, soy telible",1,1,1,2,4,1,0,2.625,wordplay,ethnicity/origin
tweet3033,En el autobús la señora le reclama al borracho: -Es que no puede poner las manos en otro sitio? -No me tiente! No me tiente! #fb,1,0,5,0,0,0,0,1,misunderstanding,substance use
tweet3034,"—Un refresco
—Cola o Pepsi?
—Cola
—Normal o light?
—Normal
—Lata o botella?
—Botella
—Grande o pequeña?
—Vete a la mierda
—Ahora o después?",1,1,2,0,2,0,0,2,exaggeration,professions
tweet3035,"—Doctor, es cierto que estoy gorda? —¡Muuuuuu! —¡DOCTOR! CONTESTEME —Perdón pensé que las vacas no hablaban.",1,0,1,2,0,2,0,2.6,embarrassment,body shaming
tweet3044,#chistepicante Pq los hombres pensamos mucho y las mujeres hablan mucho?-Porque los hombres tenemos dos cabezas y las mujeres cuatro labios,1,0,3,1,0,1,0,1.8,stereotype,men; women
tweet3059,La bebida es el peor enemigo del hombre. Pero el hombre que huye de su enemigo es un cobarde... #fb,1,4,2,3,1,0,0,1.833333333,absurd,substance use
tweet3067,¿Por qué cuando una enana entra a un hospital nunca vuelve a salir? Porque la dan de ALTA.,1,1,3,3,3,0,0,2,wordplay,body shaming
tweet3069,"Amor, ¿ya pagaste el recibo de la luz? -¿Para qué? si con la luz de tus ojos me basta. -¿Gastaste el dinero en cerveza verdad pendejo? -Si",1,1,2,0,2,0,0,2,unmasking,family/relationships; substance use
tweet3095,"Cuando un hombre te roba la esposa, no hay mejor castigo que dejar que se la quede. #fb",1,0,1,1,3,1,0,2.6667,irony,family/relationships
tweet3118,Me vuelves a decir Mujeriego y me cojo a todas tus amigas. Otra vez.,1,1,4,0,0,0,0,1,embarrassment,women
tweet3125,Si tuviera plata como tenia medias sucias no tendría que trabajar en mucho tiempo,1,2,3,0,0,0,0,1,analogy,self-deprecating
tweet3128,"24 de diciembre, día mundial de:

—“¿Y la novia sobrino?”",1,1,0,2,1,1,0,2.75,reference,family/relationships
tweet3146,"Mujeres que miden mas de 1.70 y usan tacones, ¿a quién se quieren ligar? ¿A Godzilla?",1,0,4,1,0,0,0,1.2,exaggeration,women
tweet3184,"—Hola, ¿quien habla? 
—Te aamo 
— Ayyy, gracias...
—Te aamo a hacer una encuesta esde cuba chicouu.",1,0,2,1,0,2,0,2.4,embarrassment,ethnicity/origin
tweet3193,"Si tener relaciones sexuales cuenta como hacer ejercicio, yo jamás hago ejercicio.",1,0,1,0,2,1,1,3.2,absurd,self-deprecating
tweet3194,"Cómo terminar una relación con estilo:
— Tu ex es muy guapo.  
— ¿Cuál? 
— Yo, ¡adiós!.",1,0,3,1,1,0,0,1.6,unmasking,family/relationships
tweet3218,"- Quieres ser mi novia? - Sorry I don't speak Spanish. - Do you want to be my Girlfriend? - Lo siento, no hablo inglés.",1,1,3,4,2,0,0,1.888888889,unmasking,women
tweet3233,"Si Adán y Eva hubieran sido chinos, todavía estaríamos en el paraíso, por que se habrían comido la serpiente en vez de la puta manzana.",1,1,0,1,2,1,0,3,stereotype,ethnicity/origin
tweet3246,"Una gallega dijo : tomé la pastilla del día después, para que fuera lunes pero todavía es domingo. ..",1,0,2,1,1,0,1,2.4,misunderstanding,ethnicity/origin
tweet3247,"Niños de 5 años que dicen: ""Vete a la verga"". Yo a su edad decía: ""Coma torta, su mamá es una gorda"".",1,2,2,0,1,0,0,1.666666667,reference,age
tweet3249,Todos los camareros se llaman Discúlpame.,1,1,2,2,0,0,0,1.5,absurd,professions
tweet3257,―Naces ―Creces ―Tienes novia ―Se baña ―Se cambia ―Se cambia ―Se cambia ―Te mueres ―Se cambia ―No va al funeral porque no supo que ponerse.,1,1,1,3,4,1,0,2.555555556,exaggeration,women
tweet3295,"—Hola bebé, te quiero mucho y te amo.  
—¿Otra vez le pegaste al carro verdad?  
—Sí, ¿algún pedo?  
—No mi amor, sólo quería saber.",1,2,1,1,1,0,0,2,unmasking,family/relationships
tweet3304,"Cuando una dama dice no, quiere decir quizás; cuando dice quizás, quiere decir sí; y si dice sí, no es una dama. #fb",1,2,3,0,0,0,0,1,stereotype,women
tweet3343,Una reciente investigación revela que el lesbianismo es causado por una enzima... Si una encima de la otra...,1,0,5,4,1,0,0,1.6,wordplay,lgbt
tweet3360,"Te entro como testigo de Jehova sordo, al timbre...",1,1,2,0,1,1,0,2.25,analogy,religion
tweet3371,"- le llamamos por una encuesta. ¿Su nombre?
- Adán.
- ¿el de su mujer?
- Eva.
- Increíble, ¿la serpiente vive aquí también?
- Si ¡¡SUEGRAA!!",1,1,1,1,2,0,0,2.25,parody,family/relationships
tweet3381,"“Gracias por esas frases motivacionales que pones en tus fotos donde sales de puta, me han cambiado la vida”. 

—Nadie, pendejas, NADIE.",1,1,2,2,0,0,0,1.5,irony,women
tweet3390,"Si tienes problemas para dejar el alcohol, o conoces de alguien que quiere dejarlo, sepan que pueden dejarlo en mi casa",1,0,1,1,3,0,0,2.4,wordplay,self-deprecating; substance use
tweet3391,"Sé voltear tortillas 

MENTIRAS DE MUJERES",1,0,4,1,0,0,0,1.2,stereotype,women
tweet3407,"Que envidia la gente que come y no engorda, yo respiro y ya subí como 20 kilos. 😔",1,1,2,1,1,0,0,1.75,exaggeration,self-deprecating
tweet3419,Si pudimos enviar a un hombre a la luna… ¿por qué no enviarlos a todos? #Feminista,1,2,3,1,0,0,0,1.25,exaggeration,men
tweet3424,#FF para los Foo Fighters!!!! Jajajaja Entendieron??? FF = Foo Fighters. Jajaja! Estoy amarrado en una silla en el sótano.,1,2,2,1,0,0,0,1.3333,wordplay,professions
tweet3428,"—Amor, ¡estoy embarazada! ¿Qué te gustaría que fuera?
  
—Una Modelo de Victoria Secret.

—Pero, yo hablo del beb...
 
—¡MODELO, DIJE!",1,0,0,5,0,0,0,2,misunderstanding,body shaming
tweet3441,"Si amas a alguien violalo, si lo disfruta es tuyo, si te denuncia nunca lo fue.  (@ChisteLoco)",1,2,3,0,0,0,0,1,parody,sexual aggressors
tweet3442,“Es imposible” dijo el orgullo. “Es arriesgado” dijo la experiencia. “Kimbarakimbarakimbakimbambá” dijo Celia Cruz.,1,1,2,1,0,1,0,2,parody,professions
tweet3468,"El marido agonizante
-María, promete que cuando me muera te casaras con Antonio.
-Pero si es tu peor enemigo -Pues por eso! que se joda #xD",1,1,1,0,3,0,0,2.5,embarrassment,family/relationships
tweet3499,"Un borracho que se sube al bús y un religioso dice:
- ¡Estas yendo derecho al infierno!
- ¡Mierda, me he vuelto a equivocar de autobús! #RT",1,0,0,1,3,1,0,3,misunderstanding,substance use
tweet3513,"Si un policia me para y me dice papeles, y yo le digo tijeras. ... ¿Gano yo no?  #chistes  #SosViejo",1,0,2,5,2,0,0,2,wordplay,professions
tweet3519,"—¡Hijo! ¿Por qué te estás metiendo un pepino en el culo?

—Está bien mamá, lo confieso, ¡SOY UN HERMOSO EXTRACTOR DE JUGOS!",1,1,3,1,0,0,0,1.25,absurd,lgbt
tweet3525,#FrasesDePobres Mejor saquemosle fotocopia.,1,2,2,1,0,0,0,1.3333,reference,social status
tweet3530,Lo dijo el pecoso :Te gano por puntos   #CHISTES,1,2,0,1,2,0,0,2.6667,wordplay,body shaming
tweet3534,"—¿A qué te dedicas?
—Soy ingeniero en refrigeración y empuje.
—¿Vendes BonIce?
—Sí, traigo de mango con chilito.
#DiadelIngeniero",1,0,1,4,0,0,0,1.8,irony,professions
tweet3537,Cómo le dicen los vaqueros a su hija? - ¡Hhhiiiiiijjjjjjjaaaaaa!  #chistes #humor,1,1,0,1,1,2,0,3.25,wordplay,ethnicity/origin
tweet3538,"-¿Doctor, que es lo que tengo? -Sabe como se dice ""dos más"" en inglés -¿Two more? -Exacto, tienes un two more maligno.",1,0,3,0,0,2,0,2.2,wordplay,health
tweet3543,"—Gringos: Twitter. ... —Latinos: Tuirer. ... —Ingleses: Tuitah. ... —Padres: Tuister, la pagina esa del pajarito.",1,1,3,7,3,0,0,2,stereotype,age
tweet3545,"Si alguien ve mis ganas de estudiar que me avise, las estoy buscando. Gracias  😔",1,2,2,1,0,0,0,1.3333,absurd,self-deprecating
tweet3576,En este día tan especial... También quiero felicitar a todas aquellas mujeres que aun sin ser madres han dado pecho a más de uno! 😁,1,1,4,0,0,0,0,1,irony,women
tweet3584,"“Ya le voy a bajar a mi desmadre”

— Yo, antes de hacer un cagadero en mi vida.",1,2,3,0,0,0,0,1,irony,self-deprecating
tweet3588,#LaMejorEleccion dijo un chino después de tomar viagra,1,1,1,2,0,0,1,2.5,wordplay,ethnicity/origin
tweet3593,"Mi Suegra es tan fea.. Que el Cigarrillo la dejó a ella.. 
#antitabaco #chistes",1,1,1,0,3,0,0,2.5,insults,family/relationships
tweet3594,"El Ministerio de Salud tendría que advertir: CUIDADO, SALIR DE VACACIONES CON ADOLESCENTES ES PERJUDICIAL PARA LA SALUD.",1,1,2,2,0,0,0,1.5,exaggeration,age
tweet3595,¿Qué le dijo un transformista  a otro ..? Nunca cambies...#chistes,1,1,1,3,0,0,0,1.75,stereotype,professions
tweet3619,"Hillary o Trump, satanás o el diablo #ElectionDay",1,2,2,1,0,0,0,1.3333,analogy,professions
tweet3667,"Un indio con el Jefe:
-Jefe yo no querer llamarme Nube blanca que va enviando mensajes!
-Y ¿cómo querer llamarte?
-Fax...",1,1,1,3,0,0,0,1.75,wordplay,ethnicity/origin
tweet3680,"Abuela abuela! Te voy a contar un chiste tan bueno q se te van a caer las tetas... Aaah, ya te lo contaron!",1,0,1,1,3,0,0,2.4,embarrassment,age; body shaming
tweet3729,"“Eran las 10 de la noche piloteaba mi nave, era mi Uber un Audi A3”

—Arjona, intentando revivir su carrera.",1,0,2,1,2,0,0,2,parody,professions
tweet3731,"Nunca dejen de buscar la felicidad en las pequeñas cosas de la vida, por ejemplo en un pequeño shot de tequila.",1,2,2,1,0,0,0,1.3333,absurd,substance use
tweet3750,"-Mana, me pica la mano, ¿será q voy agarrar plata? -Que va niña!, si eso fuera verdad yo tuviera un cajero automático en el culo!",1,1,1,1,1,1,0,2.5,exaggeration,social status
tweet3789,señor le tengo 2 noticias una mala y una buena.  la mala : es q su hijo es gay  y entonces la buena? -que es la reina del salon #chistes RT,1,1,3,0,1,0,0,1.5,insults,lgbt
tweet3804,"Quisiera tener tus ojos, tu boca y tu cuerpo... Es que se acerca carnaval y no tengo disfraz! #fb",1,1,2,1,1,0,0,1.75,insults,body shaming
tweet3863,Si bajo 2 kilos subo 7 de la emoción.,1,2,0,3,0,0,0,2,reference,body shaming
tweet3885,"Cuando una mujer te responda ""OK"", lee toda la conversación y revisa donde la cagaste.",1,2,0,1,0,1,1,3.6667,stereotype,women
tweet3886,"La infancia es como una gran laguna mental provocada por una gran borrachera, todo el mundo se acuerda de lo que hiciste, menos tú.",1,2,1,1,1,0,0,2,reference,age
tweet3894,Nuestra relación siempre pudo ser fácil pero tú me la ponías dura.,1,2,1,2,0,0,0,1.6667,wordplay,family/relationships
tweet3895,"Si tuviera un peso por cada vez que alguien me dice ""feo"", sería pobre porque soy perfecto.",1,3,2,4,2,0,0,2,unmasking,body shaming
tweet3901,"-¡Oye linda! ¿tienes novio? -Para ti tengo novio, marido, amante, amigo y soy lesbiana. Para tu amigo, estoy soltera.",1,5,2,4,4,2,1,2.692307692,embarrassment,body shaming
tweet3908,"Tengo una buena noticia, las ganas de morir se me fueron, ahora solo tengo ganas de desaparecer.",1,2,2,1,0,0,0,1.3333,exaggeration,self-deprecating
tweet3920,"Estén claros que si las presidenciales las gana el pastorsito, tenemos que dar el 10% de nuestro sueldo todos los domingos JAJAJAJAJAJA",1,2,2,0,0,1,0,2,stereotype,professions; religion
tweet3927,"""Reinicia tu computadora""

—El  paracetamol de los ingenieros en sistemas.",1,0,3,1,0,0,1,2,stereotype,professions
tweet3943,"-Tengo un amigo que cada vez que va a una fiesta se vuelve con unas copas de más.
-¿Es alcohólico?
-No, es cleptó...",1,0,1,0,1,2,1,3.4,misunderstanding,substance use
tweet3968,"Es posible que el hombre haya descubierto el fuego, pero fue la mujer la que descubrió como jugar con él. -Sex and theCity",1,2,3,0,0,0,0,1,wordplay,men
tweet4006,"Desde que Disney creó La Bella y La Bestia, cualquier animal se cree príncipe.",1,4,3,2,2,0,1,2.25,analogy,men
tweet4014,"—Amor, ayer fui con Ana y con unos amigos al cine y nos dispararon, murieron casi todos. Estoy muy grave, tal vez muera. —¿Quién es Ana?",1,0,3,1,0,1,0,1.8,exaggeration,women
tweet4030,"—Que bonito pelo —Gracias, es natural —¿Qué laza es? ¿Muelde? —¡JAJAJAJAJÁ! Pinche chino, eres un desmadre —Jajajajajaja Lo sé, soy telible.",1,1,1,0,3,0,0,2.5,wordplay,ethnicity/origin
tweet4031,"Van dos gordas caminando: -Oye, huele a pelo quemado, ¿no? -Bueno, caminemos más despacio...",1,1,2,0,1,1,0,2.25,absurd,body shaming
tweet4040,Nosotras apoyamos la liberación femenina. (Cárcel de Mujeres) #fb,1,1,3,0,1,0,0,1.5,wordplay,women
tweet4059,"""Vale verga, ¿otra vez la cagué?"".

—Yo, en la escuela.
—Yo, en el amor.
—Yo, en la vida.
—Yo, EN TODO.",1,2,2,1,0,0,0,1.3333,reference,self-deprecating
tweet4070,"VENTAJAS DE NO TENER LOS OJOS CLAROS:
—
—
—No tenemos que aguantar a personas diciendo ""Regálame tus ojos"".

Punto para los ojos color caca.",1,1,2,2,0,0,0,1.5,exaggeration,self-deprecating
tweet4072,No sé si me despertó el hambre o la pobreza,1,2,1,2,0,0,0,1.666666667,analogy,social status
tweet4074,"Mi orgullo de hombre no me deja que tu pagues la cuenta de los tacos, pero mi pobreza si, así que pagalos, sin rencores.",1,1,1,1,1,1,0,2.5,embarrassment,men; social status
tweet4097,"-¿Cuántos años tienes, linda? 
-¿En Facebook, Twitter o en Instagram?",1,0,3,2,0,0,0,1.4,stereotype,technology; women
tweet4132,¿Cuál es la única persona que come con los dientes de otros? El dentista. #fb,1,0,1,2,4,2,0,2.777777778,absurd,professions
tweet4140,Llega una señora muy fea a una tienda y dice a Pepito: -Dame una escoba. -¿Se la envuelvo o se va a ir en ella? #fb,1,0,1,1,2,0,1,2.8,embarrassment,body shaming
tweet4166,Un hombre que mide menos de 1.70 no puede andar por la vida exigiendo respeto. Es ilógico.,1,1,3,0,1,0,0,1.5,insults,body shaming; men
tweet4204,"A Bolivia le da igual el fútbol y la Copa América, solo han ido a Chile a hacer la ola en el estadio e imaginar que tienen mar y son felices",1,0,1,2,1,1,0,2.4,stereotype,ethnicity/origin
tweet4212,"¡Oye! te ví en la tele ayer -¿En serio? ¿en dónde? -En Animal Planet, PERRA!",1,0,3,0,1,1,0,2,insults,women
tweet4223,"—Abuelo, ¿En qué creen los Testigos de Jehová? 

—En que les vas a abrir la puerta, hijo.",1,0,0,0,6,0,0,3,wordplay,religion
tweet4255,"Justo después de limpiar mi cuarto: ""Ufff, nunca más voy a dejar que se desordene tanto"". Al día siguiente: ""¿Alguien ha visto mi cama?""",1,2,2,1,1,0,0,1.75,reference,self-deprecating
tweet4263,¿Por qué Kim Kardashian es TT? ¿La NASA volvió a confundir su trasero con un nuevo planeta?,1,1,3,1,0,0,0,1.25,exaggeration,professions
tweet4274,Si la mujer fuera buena Dios tendria una... y si fuera de confianza el diablo no tendría cuernos... #fb,1,1,4,0,0,0,0,1,stereotype,women
tweet4277,#chiste: Dijo Jesús: ¡Levántate Lázaro! ¡Qué te levantes Lázaro! ¡LEVÁNTATE LÁZAROOOO! Ay no vámonos que este man no es Lázaro #chistes RT.,1,1,3,0,1,0,0,1.5,parody,religion
tweet4288,"Decir “perdón” es fácil. Lo difícil es diferenciar a chinos de coreanos, coreanos de japoneses, japoneses de chinos... Y así",1,1,1,3,0,0,0,1.75,reference,ethnicity/origin
tweet4308,Yo no sé si soy muy malo haciendo dieta o muy bueno engordando. 😕,1,2,0,1,0,1,1,3.6667,reference,self-deprecating
tweet4335,"Mi mamá me dice que madure, pero para mi, me lo dice porque no tiene plata para comprarme las zapatillas con luces.",1,2,2,0,1,0,0,1.666666667,unmasking,age; self-deprecating
tweet4337,"No estoy borracho, sólo que siempre he pensado que los pisos también necesitan abrazos.",1,0,0,4,0,1,0,2.4,irony,substance use
tweet4341,"Un marido llega tarde a casa y salta a la cama -Déjame tranquila, tengo dolor de cabeza -Pero bueno, ¿qué os pasa hoy a todas?",1,0,4,1,0,0,0,1.2,unmasking,family/relationships
tweet4358,"—Mamá, en la escuela me molestan por mi joroba  —¡No mames un camello que habla!  —Mamaaá  —JAJAJAJA Ni aguantas nada.  —ahi :(",1,2,1,1,1,0,0,2,absurd,body shaming
tweet4401,Cuando mi abuelo tenía 70 años el médico le recomendó que caminara 10 km diarios... ahora tiene 80 años y no sabemos dónde está.,1,1,1,0,1,3,0,3.2,exaggeration,age
tweet4419,"—Mamá soy fea? 
—No hija, tienes lo q cualquier hombre desea  
—En serio?
—Si, tienes voz gruesa, espalda ancha y pelos en el pecho. #jajaja",1,0,3,3,2,1,0,2.111111111,irony,body shaming
tweet4424,"Y dios le dijo a eva: Pagarás esto con tu sangre!

Y Eva le respondió: lo puedo pagar a plazos?

Y ASÍ SE CREÓ LA MENSTRUACIÓN.",1,0,1,1,1,2,0,2.8,absurd,religion; women
tweet4472,"El gallego está limpiando un espejo y dice: O limpias tú o limpio yo!
#chistes",1,0,1,2,1,1,0,2.4,stereotype,ethnicity/origin
tweet4501,"Cada 28 días, a mi novia le sucede la maldición de los enanos, Se pone gruñona, feliz, tímida, dormilona y tontina.",1,1,3,1,0,0,0,1.25,analogy,women
tweet4505,—¿Que recibiste esta Navidad? —Kilos.,1,1,1,0,1,0,3,3.8,absurd,self-deprecating
tweet4515,"Acabo de dejar el alcohol, brindemos por eso ;)",1,1,0,0,3,1,0,3.25,irony,substance use
tweet4516,"¡UUU SÁBADO POR LA NOCHE QUE COMIENCE LA TOMADERA!

*toma su almohada, toma su cobija, toma su vaso de leche y llora hasta quedarse dormido*",1,0,2,0,2,1,0,2.4,unmasking,self-deprecating
